DateID;AreaID;dwelling_type_id;kwh_per_acc
65896;1039;3;867
65896;1034;3;885.4
65896;1001;3;899.2
65896;1008;3;912.7
65896;1016;3;930.3
65896;1046;2;951.7
65896;1043;2;969
65896;1033;3;975
65896;1011;3;980.7
65896;1002;3;984.2
65896;1007;3;992.8
65896;1015;3;1005.7
65896;1021;3;1008.6
65896;1012;3;1038.3
65896;1036;3;1087.7
65896;1031;3;1089.4
65896;1027;3;1089.7
65896;1029;3;1094.9
65896;1019;3;1098.7
65896;1018;3;1102.4
65896;1014;3;1120.9
65896;1035;3;1128.7
65896;1023;3;1136.4
65896;1003;3;1153.7
65896;1045;2;1192.2
65896;1025;3;1194.8
65896;1024;3;1233
65896;1047;2;1236.9
65896;1044;3;1246.6
65896;1037;3;1249.6
65896;1009;3;1271.1
65896;1006;3;1278.3
65896;1022;3;1307.3
65896;1028;3;1358
65896;1004;3;1400.4
65896;1013;3;1479.5
65896;1042;3;1523.8
65896;1040;3;1600.8
65896;1026;3;1700.1
65896;1047;3;1818.7
65896;1032;3;1895
65896;1038;3;2721
65896;1010;3;3041.7
65896;1043;3;3520.7
65896;1046;3;3596
80735;1044;1;114.060765787063
80735;1002;1;122.222013379926
80735;1006;1;133.5700158
80735;1010;1;134.665093874035
80735;1003;1;136.530791840379
80735;1007;1;140.70906180475
80735;1009;1;141.019245032249
80735;1014;1;149.007804048128
80735;1026;1;152.948951385608
80735;1022;1;153.535226952357
80735;1001;1;154.652042831937
80735;1005;1;157.708492699621
80735;1017;1;159.188782528111
80735;1011;1;159.773318185005
80735;1023;1;161.9398098
80735;1021;1;161.954826601175
80735;1013;1;164.580512
80735;1019;1;166.3043811
80735;1015;1;167.6323682
80735;1018;1;168.800610097579
80735;1020;1;169.292413164523
80735;1016;1;170.947495407696
80735;1027;1;175.545191296419
80735;1004;1;180.692321766538
80735;1025;1;180.990362889714
80735;1024;1;181.900760743174
80735;1028;1;186.32642222199
80735;1012;1;194.809010326948
80735;1008;1;198.123609512782
80735;1029;1;210.329143461071
80735;1030;2;309.3442208
80735;1032;2;327.9714444
80735;1031;1;404.044519184236
80735;1034;2;421.9553175
80735;1008;2;491.029296593656
80735;1035;2;517.9583093
80735;1033;2;523.7060753
80735;1011;2;524.453567416468
80735;1002;2;534.563218937783
80735;1036;2;548.6481984
80735;1016;2;584.578203110693
80735;1022;2;590.583334117817
80735;1015;2;591.7780628
80735;1006;2;596.3019885
80735;1021;2;603.851920653769
80735;1010;2;603.989567296363
80735;1007;2;607.976162155298
80735;1023;2;615.6002031
80735;1031;2;625.251816382702
80735;1009;2;631.039403726361
80735;1003;2;634.913601947787
80735;1038;2;634.9805504
80735;1001;2;637.138611231111
80735;1020;2;637.789855588461
80735;1012;2;640.374168852248
80735;1029;2;644.234476714761
80735;1018;2;644.794549204145
80735;1019;2;654.2841028
80735;1037;2;655.459098006801
80735;1027;2;665.91709429074
80735;1017;2;682.996548743753
80735;1028;2;704.040057139167
80735;1041;3;709.6925668
80735;1024;2;720.658274839986
80735;1014;2;727.238350950567
80735;1005;2;775.743167781668
80735;1026;2;784.321302280448
80735;1004;2;785.25565007133
80735;1025;2;789.829765576989
80735;1040;2;791.180656081576
80735;1013;2;807.3025364
80735;1005;3;812.842580573011
80735;1039;2;824.6744444
80735;1039;3;831.5143805
80735;1034;3;858.7711226
80735;1017;3;891.472088399501
80735;1033;3;896.9143843
80735;1042;2;909.9049147
80735;1001;3;932.600832225649
80735;1016;3;952.433181118695
80735;1008;3;966.954600739604
80735;1046;2;999.3868864
80735;1011;3;1000.3125574724
80735;1031;3;1011.08644462074
80735;1015;3;1019.923522
80735;1007;3;1023.05509926295
80735;1012;3;1034.12938256696
80735;1021;3;1045.01092728525
80735;1043;2;1060.75750677218
80735;1002;3;1061.63080649574
80735;1019;3;1106.664917
80735;1018;3;1119.61011337232
80735;1022;3;1147.11830261567
80735;1029;3;1149.40932198475
80735;1036;3;1151.603169
80735;1045;2;1155.991263
80735;1014;3;1182.5781983763
80735;1027;3;1191.04341803926
80735;1023;3;1223.887572
80735;1003;3;1242.62917772223
80735;1025;3;1296.94140552041
80735;1037;3;1318.11051808103
80735;1047;2;1337.795242
80735;1035;3;1365.987009
80735;1044;3;1367.82361730093
80735;1024;3;1379.55777506762
80735;1009;3;1436.37603665479
80735;1028;3;1436.81513767425
80735;1006;3;1469.609181
80735;1013;3;1505.567883
80735;1040;3;1587.98190904504
80735;1042;3;1649.515761
80735;1026;3;1800.23247515218
80735;1047;3;1962.473057
80735;1004;3;1972.68697524335
80735;1038;3;3159.533855
80735;1043;3;3490.16347575597
80735;1046;3;3667.304467
80735;1010;3;4667.21207134679
81900;1002;1;107.922123209751
81900;1044;1;122.532498545037
81900;1006;1;128.9365361
81900;1010;1;131.215486984379
81900;1003;1;134.225586680652
81900;1009;1;140.821662027782
81900;1007;1;144.109470816267
81900;1026;1;144.629100869333
81900;1022;1;154.974042018579
81900;1014;1;155.203021489999
81900;1017;1;157.950980147583
81900;1023;1;162.5726328
81900;1021;1;168.734593885987
81900;1027;1;170.405757255029
81900;1005;1;171.95652865108
81900;1013;1;172.8046599
81900;1011;1;173.571102975284
81900;1019;1;173.8163589
81900;1015;1;174.9937308
81900;1018;1;176.444143256463
81900;1016;1;178.552583328942
81900;1020;1;182.86568925537
81900;1028;1;186.885976462152
81900;1001;1;190.686203684951
81900;1025;1;190.866898906263
81900;1024;1;197.131804261924
81900;1012;1;202.197529011261
81900;1008;1;222.948538216609
81900;1004;1;223.011332122398
81900;1029;1;230.40379503372
81900;1032;2;327.7836827
81900;1030;2;381.8153949
81900;1034;2;434.2479444
81900;1008;2;498.831096586086
81900;1011;2;503.785939696738
81900;1033;2;518.7993735
81900;1002;2;525.686094604967
81900;1031;1;542.650016831027
81900;1035;2;545.6030422
81900;1022;2;556.685544891772
81900;1015;2;598.0429988
81900;1021;2;604.873674666785
81900;1016;2;610.068205176176
81900;1031;2;629.458652020459
81900;1006;2;630.9315718
81900;1007;2;636.481594286191
81900;1012;2;638.102704303699
81900;1036;2;638.419609
81900;1003;2;654.656144393182
81900;1023;2;656.7533911
81900;1018;2;671.775343828386
81900;1001;2;673.198092883496
81900;1010;2;673.53074354123
81900;1029;2;674.55126790128
81900;1038;2;677.488123
81900;1020;2;684.149235539827
81900;1041;3;684.8813714
81900;1019;2;686.0949664
81900;1037;2;700.78714256691
81900;1017;2;709.735178236087
81900;1009;2;720.31628054246
81900;1027;2;743.450269997826
81900;1028;2;770.256551143646
81900;1005;3;776.862228437433
81900;1024;2;795.672273237203
81900;1039;3;797.4811592
81900;1014;2;804.682610022064
81900;1025;2;821.207030423541
81900;1033;3;825.1037374
81900;1040;2;832.792513596544
81900;1034;3;832.9728319
81900;1004;2;851.045044855566
81900;1005;2;851.966155616932
81900;1013;2;863.7437938
81900;1026;2;865.151915516398
81900;1017;3;929.528364109369
81900;1031;3;938.391186628452
81900;1001;3;967.287317746589
81900;1042;2;974.2546358
81900;1039;2;974.5194835
81900;1016;3;975.126678424455
81900;1022;3;1006.59248348871
81900;1011;3;1020.31557385919
81900;1008;3;1024.48950658208
81900;1012;3;1029.94060661623
81900;1015;3;1034.394649
81900;1046;2;1049.452994
81900;1007;3;1054.19053994475
81900;1021;3;1082.6887369556
81900;1019;3;1114.657722
81900;1045;2;1120.867522
81900;1018;3;1137.05503825705
81900;1002;3;1145.11625994852
81900;1043;2;1161.24761651391
81900;1029;3;1206.68368128794
81900;1036;3;1219.260696
81900;1014;3;1247.59543881746
81900;1027;3;1301.8301283695
81900;1023;3;1318.142885
81900;1003;3;1338.454927573
81900;1037;3;1390.36296915523
81900;1025;3;1407.85019462174
81900;1047;2;1446.868338
81900;1044;3;1500.78633958917
81900;1028;3;1520.24560280324
81900;1013;3;1532.122421
81900;1024;3;1543.47763736751
81900;1040;3;1575.28434655561
81900;1009;3;1623.20490371229
81900;1035;3;1653.143895
81900;1006;3;1689.606249
81900;1042;3;1785.66096
81900;1026;3;1906.20740515082
81900;1047;3;2117.663237
81900;1004;3;2778.88560168823
81900;1043;3;3459.92030483485
81900;1038;3;3668.744645
81900;1046;3;3739.994042
81900;1010;3;7161.31942340608
72867;1021;1;100.4
72867;1001;1;113.8
72867;1044;1;120.6
72867;1007;1;124
72867;1004;1;126.3
72867;1009;1;128.8
72867;1005;1;132.4
72867;1014;1;135.6
72867;1010;1;139.2
72867;1011;1;139.5
72867;1003;1;140
72867;1006;1;140.2
72867;1019;1;142.2
72867;1018;1;142.8
72867;1015;1;145.5
72867;1002;1;146.2
72867;1023;1;147.7
72867;1013;1;149.4
72867;1017;1;149.8
72867;1020;1;149.9
72867;1016;1;151.3
72867;1008;1;153.1
72867;1022;1;153.7
72867;1012;1;157.2
72867;1024;1;157.2
72867;1026;1;159.2
72867;1025;1;161.4
72867;1027;1;162.4
72867;1029;1;186.8
72867;1028;1;188.2
72867;1030;2;201.8
72867;1031;1;282.7
72867;1032;2;293.2
72867;1008;2;388.6
72867;1034;2;394.5
72867;1016;2;399.8
72867;1010;2;439.8
72867;1027;2;444.9
72867;1001;2;455
72867;1036;2;461
72867;1006;2;466.5
72867;1015;2;477.4
72867;1002;2;482.1
72867;1009;2;482.4
72867;1033;2;484.9
72867;1003;2;496.8
72867;1023;2;506.3
72867;1029;2;507
72867;1020;2;512.3
72867;1031;2;516.1
72867;1018;2;516.9
72867;1019;2;520.5
72867;1007;2;525.7
72867;1012;2;527.6
72867;1021;2;529.7
72867;1011;2;534.7
72867;1037;2;539.9
72867;1014;2;546.9
72867;1039;2;555.2
72867;1026;2;555.4
72867;1028;2;558.9
72867;1038;2;562
72867;1005;2;595.3
72867;1035;2;596.5
72867;1024;2;613.9
72867;1017;2;659.6
72867;1022;2;664.7
72867;1004;2;665.4
72867;1040;2;672.2
72867;1013;2;676.6
72867;1025;2;693.1
72867;1016;3;720.8
72867;1041;3;722.1
72867;1017;3;737.9
72867;1001;3;747.4
72867;1011;3;779.1
72867;1008;3;789.9
72867;1042;2;793.3
72867;1015;3;834
72867;1035;3;835.7
72867;1027;3;837.3
72867;1012;3;859.2
72867;1005;3;860.5
72867;1021;3;869.6
72867;1034;3;887.4
72867;1002;3;894.3
72867;1043;2;927.5
72867;1007;3;942.6
72867;1036;3;962.7
72867;1014;3;964.9
72867;1003;3;971.5
72867;1046;2;972.2
72867;1018;3;976.5
72867;1033;3;979.5
72867;1029;3;984.6
72867;1019;3;989.7
72867;1023;3;1000.2
72867;1025;3;1025.3
72867;1039;3;1039.8
72867;1004;3;1071.2
72867;1047;2;1072.9
72867;1044;3;1082.1
72867;1006;3;1097.7
72867;1031;3;1117
72867;1024;3;1136.3
72867;1009;3;1142
72867;1045;2;1152.9
72867;1037;3;1154.7
72867;1028;3;1220.5
72867;1013;3;1390.5
72867;1042;3;1400.7
72867;1026;3;1436
72867;1040;3;1553
72867;1022;3;1553.8
72867;1047;3;1741.6
72867;1010;3;2427.6
72867;1038;3;3479.3
72867;1043;3;3580.1
72867;1046;3;3633
62219;1001;1;109.4
62219;1020;1;110.6
62219;1044;1;110.6
62219;1007;1;111.4
62219;1021;1;119.3
62219;1010;1;123.4
62219;1014;1;124
62219;1008;1;125.6
62219;1005;1;126
62219;1004;1;127.5
62219;1006;1;128.5
62219;1022;1;128.9
62219;1012;1;131.7
62219;1009;1;132.2
62219;1002;1;132.9
62219;1019;1;133.3
62219;1013;1;134.5
62219;1018;1;134.6
62219;1017;1;136.2
62219;1015;1;136.7
62219;1003;1;141.9
62219;1016;1;142
62219;1029;1;143.5
62219;1024;1;145.1
62219;1025;1;147.3
62219;1011;1;148.4
62219;1028;1;152.9
62219;1023;1;157.5
62219;1026;1;166.7
62219;1027;1;181.3
62219;1030;2;210.1
62219;1031;1;225.5
62219;1032;2;325.4
62219;1034;2;360.7
62219;1033;2;386
62219;1036;2;414
62219;1007;2;430.9
62219;1011;2;440.1
62219;1002;2;440.6
62219;1010;2;443.8
62219;1022;2;446.1
62219;1008;2;448.7
62219;1020;2;458.5
62219;1023;2;460.6
62219;1014;2;466.5
62219;1006;2;468.8
62219;1021;2;474.8
62219;1037;2;480.5
62219;1009;2;484.7
62219;1024;2;487.7
62219;1015;2;491.4
62219;1019;2;493.5
62219;1016;2;493.8
62219;1027;2;494.8
62219;1018;2;500.4
62219;1029;2;502.6
62219;1034;3;504.8
62219;1031;2;513.4
62219;1028;2;514.5
62219;1001;2;520.4
62219;1012;2;530.5
62219;1005;2;534.9
62219;1003;2;539.9
62219;1017;2;542.4
62219;1041;3;545.8
62219;1004;2;548.2
62219;1040;2;579.4
62219;1038;2;581.3
62219;1013;2;603.4
62219;1039;2;605.6
62219;1026;2;634.5
62219;1035;2;640.1
62219;1025;2;649.1
62219;1046;2;655.9
62219;1005;3;693
62219;1043;2;739.9
62219;1017;3;771
62219;1042;2;772.7
62219;1036;3;780.9
62219;1033;3;781.4
62219;1002;3;787.4
62219;1021;3;815.8
62219;1001;3;828.4
62219;1039;3;848
62219;1045;2;857.1
62219;1007;3;870
62219;1014;3;872.7
62219;1016;3;874.2
62219;1047;2;891.7
62219;1015;3;893.6
62219;1029;3;894.8
62219;1008;3;916
62219;1018;3;925
62219;1019;3;926.5
62219;1012;3;944
62219;1011;3;946.8
62219;1022;3;974.8
62219;1027;3;990.4
62219;1031;3;1001.5
62219;1006;3;1002.5
62219;1044;3;1012.7
62219;1023;3;1023.2
62219;1025;3;1039.5
62219;1035;3;1045.4
62219;1003;3;1055.4
62219;1024;3;1066.9
62219;1004;3;1091.7
62219;1037;3;1092
62219;1028;3;1100
62219;1009;3;1148.7
62219;1047;3;1279.3
62219;1013;3;1282.9
62219;1032;3;1360.8
62219;1040;3;1367.9
62219;1042;3;1442.5
62219;1026;3;1639.5
62219;1010;3;1722.6
62219;1038;3;2473.5
62219;1043;3;3019.4
62219;1046;3;3063.3
24506;1008;1;99.9
24506;1001;1;106.1
24506;1044;1;107.3
24506;1004;1;111.6
24506;1021;1;111.8
24506;1005;1;111.8
24506;1009;1;116.5
24506;1020;1;126.6
24506;1022;1;128.9
24506;1013;1;130.6
24506;1010;1;131.2
24506;1011;1;131.9
24506;1015;1;133.4
24506;1006;1;134.6
24506;1024;1;138.9
24506;1016;1;139.8
24506;1018;1;140.3
24506;1002;1;141
24506;1017;1;141.3
24506;1019;1;141.4
24506;1003;1;141.5
24506;1023;1;141.7
24506;1014;1;144.6
24506;1025;1;146.7
24506;1007;1;149.8
24506;1029;1;150.5
24506;1012;1;151.7
24506;1026;1;155.5
24506;1028;1;156
24506;1027;1;161.2
24506;1030;2;223.5
24506;1031;1;234.3
24506;1032;2;286.2
24506;1034;2;346.1
24506;1008;2;400.3
24506;1036;2;423
24506;1010;2;430.1
24506;1033;2;442.5
24506;1011;2;448.1
24506;1020;2;448.6
24506;1027;2;457
24506;1007;2;462.9
24506;1023;2;463.9
24506;1009;2;468.4
24506;1006;2;477.5
24506;1016;2;491.3
24506;1001;2;495.6
24506;1037;2;498.4
24506;1018;2;501.1
24506;1015;2;502.7
24506;1024;2;506.8
24506;1002;2;508
24506;1019;2;509.6
24506;1028;2;513
24506;1038;2;514.4
24506;1021;2;514.7
24506;1029;2;514.7
24506;1022;2;516.4
24506;1014;2;519.1
24506;1039;2;536.9
24506;1035;2;539.8
24506;1031;2;540.2
24506;1005;2;545.7
24506;1003;2;546.7
24506;1017;2;548.7
24506;1012;2;553.8
24506;1026;2;576.2
24506;1025;2;591
24506;1004;2;599.3
24506;1013;2;602.4
24506;1040;2;609.3
24506;1034;3;626.6
24506;1041;3;666.4
24506;1042;2;696.2
24506;1017;3;721
24506;1046;2;733.9
24506;1005;3;736
24506;1043;2;769
24506;1001;3;777.7
24506;1008;3;794.8
24506;1035;3;806.9
24506;1039;3;811.8
24506;1002;3;825.5
24506;1016;3;843.9
24506;1021;3;862.3
24506;1036;3;865.7
24506;1011;3;881.8
24506;1045;2;894
24506;1015;3;899.3
24506;1007;3;902.8
24506;1027;3;913.6
24506;1025;3;919.2
24506;1018;3;931.5
24506;1033;3;942.6
24506;1019;3;943
24506;1012;3;948
24506;1014;3;952.9
24506;1047;2;963.7
24506;1024;3;977
24506;1023;3;993.3
24506;1029;3;1024.9
24506;1031;3;1033
24506;1006;3;1070.2
24506;1003;3;1072.4
24506;1028;3;1087
24506;1009;3;1090.7
24506;1004;3;1101.4
24506;1037;3;1106.8
24506;1044;3;1163.1
24506;1022;3;1201.6
24506;1042;3;1265.9
24506;1013;3;1276
24506;1040;3;1420.9
24506;1026;3;1452.3
24506;1047;3;1518.6
24506;1010;3;2051.2
24506;1038;3;2781.3
24506;1043;3;3146.2
24506;1046;3;3205.8
20409;1008;1;105.7
20409;1001;1;124.2
20409;1004;1;126.9
20409;1044;1;127.8
20409;1021;1;129.8
20409;1005;1;131.2
20409;1009;1;134.1
20409;1010;1;139.8
20409;1006;1;141.4
20409;1003;1;141.9
20409;1020;1;143.1
20409;1022;1;144.7
20409;1013;1;146.2
20409;1014;1;147.4
20409;1015;1;148.6
20409;1002;1;149.2
20409;1026;1;152
20409;1019;1;153.2
20409;1017;1;153.4
20409;1024;1;153.5
20409;1018;1;154.2
20409;1016;1;155.4
20409;1023;1;158.7
20409;1025;1;158.7
20409;1011;1;163
20409;1007;1;167.7
20409;1029;1;169
20409;1012;1;170.3
20409;1027;1;172
20409;1028;1;189.2
20409;1031;1;189.8
20409;1030;2;229.2
20409;1032;2;337.9
20409;1034;2;378.7
20409;1008;2;436.7
20409;1036;2;469.8
20409;1009;2;480.6
20409;1010;2;499.3
20409;1006;2;516.1
20409;1016;2;517
20409;1002;2;518.2
20409;1027;2;525.3
20409;1033;2;526
20409;1001;2;533.5
20409;1023;2;534.5
20409;1003;2;539.3
20409;1015;2;548.9
20409;1007;2;549.4
20409;1020;2;553.8
20409;1011;2;555.9
20409;1037;2;567.9
20409;1031;2;568.2
20409;1018;2;569.1
20409;1038;2;571.6
20409;1019;2;572.5
20409;1024;2;580.4
20409;1021;2;583
20409;1029;2;583.4
20409;1039;2;586.4
20409;1012;2;597.7
20409;1014;2;599.3
20409;1028;2;609.1
20409;1026;2;620
20409;1022;2;626.5
20409;1005;2;641.9
20409;1004;2;662.2
20409;1017;2;665.8
20409;1040;2;700.5
20409;1025;2;702.5
20409;1013;2;702.9
20409;1041;3;739.3
20409;1034;3;778.8
20409;1017;3;797.8
20409;1042;2;810.5
20409;1001;3;829
20409;1005;3;836.8
20409;1008;3;849.4
20409;1016;3;866.2
20409;1011;3;886.1
20409;1039;3;901.3
20409;1015;3;931.8
20409;1021;3;936
20409;1046;2;938.2
20409;1002;3;959.3
20409;1012;3;959.4
20409;1043;2;960.2
20409;1035;3;964
20409;1027;3;993.1
20409;1007;3;1003
20409;1014;3;1018.8
20409;1018;3;1030.3
20409;1019;3;1032.9
20409;1035;2;1035.9
20409;1025;3;1040.1
20409;1023;3;1046.6
20409;1029;3;1053.9
20409;1033;3;1069.8
20409;1031;3;1082.7
20409;1024;3;1105.5
20409;1009;3;1112
20409;1003;3;1117.8
20409;1047;2;1129.4
20409;1045;2;1131.9
20409;1004;3;1153.6
20409;1036;3;1156.6
20409;1037;3;1161.3
20409;1044;3;1229.2
20409;1006;3;1241.4
20409;1028;3;1279.8
20409;1022;3;1368.5
20409;1013;3;1403.2
20409;1042;3;1472.2
20409;1040;3;1531.2
20409;1032;3;1564.8
20409;1026;3;1568.5
20409;1047;3;1755.6
20409;1010;3;2808.9
20409;1038;3;3218.5
20409;1046;3;3525.9
20409;1043;3;3558.5
86199;1008;1;124.9
86199;1020;1;126.5
86199;1001;1;129.8
86199;1044;1;137.5
86199;1021;1;137.6
86199;1009;1;141.8
86199;1010;1;142.2
86199;1005;1;145.3
86199;1007;1;148.1
86199;1006;1;148.5
86199;1004;1;148.8
86199;1022;1;154
86199;1011;1;154.6
86199;1017;1;155.1
86199;1014;1;156.3
86199;1013;1;156.3
86199;1015;1;158.9
86199;1002;1;159
86199;1003;1;161.2
86199;1019;1;161.5
86199;1018;1;161.7
86199;1024;1;164
86199;1016;1;166
86199;1025;1;167.6
86199;1012;1;169.2
86199;1023;1;171.6
86199;1029;1;177.7
86199;1026;1;180.9
86199;1028;1;184.4
86199;1027;1;203.3
86199;1030;2;269.5
86199;1031;1;305.4
86199;1032;2;396.8
86199;1034;2;402.8
86199;1036;2;446.3
86199;1035;2;456.4
86199;1010;2;485.2
86199;1033;2;494.1
86199;1011;2;517.2
86199;1007;2;525.4
86199;1002;2;536.3
86199;1008;2;538.4
86199;1006;2;540
86199;1020;2;557.7
86199;1023;2;562.3
86199;1014;2;571.8
86199;1037;2;588.1
86199;1021;2;599.5
86199;1009;2;603.7
86199;1016;2;604.5
86199;1027;2;608.4
86199;1015;2;609
86199;1029;2;621.2
86199;1019;2;629.7
86199;1024;2;633.1
86199;1022;2;633.6
86199;1018;2;639.3
86199;1003;2;644.4
86199;1017;2;652.7
86199;1028;2;654.4
86199;1012;2;661.1
86199;1031;2;681.2
86199;1005;2;692.5
86199;1001;2;702.7
86199;1034;3;704.9
86199;1038;2;713.5
86199;1041;3;728.8
86199;1004;2;737
86199;1039;2;751.6
86199;1040;2;751.9
86199;1026;2;766.3
86199;1013;2;771.8
86199;1025;2;808.7
86199;1005;3;844.4
86199;1017;3;895
86199;1046;2;903.5
86199;1002;3;928.8
86199;1008;3;933.1
86199;1014;3;972.1
86199;1021;3;975
86199;1035;3;977.8
86199;1042;2;996.9
86199;1001;3;998.2
86199;1043;2;999
86199;1033;3;1022.8
86199;1016;3;1023
86199;1007;3;1023.5
86199;1036;3;1046.5
86199;1015;3;1053.3
86199;1047;2;1073.5
86199;1019;3;1073.9
86199;1018;3;1074.1
86199;1012;3;1115.1
86199;1045;2;1119.8
86199;1011;3;1143.4
86199;1029;3;1148.2
86199;1004;3;1168.6
86199;1031;3;1170.6
86199;1023;3;1175.4
86199;1025;3;1177.5
86199;1027;3;1178.9
86199;1039;3;1194.5
86199;1037;3;1234.1
86199;1006;3;1236.3
86199;1003;3;1241.9
86199;1024;3;1262.3
86199;1009;3;1266.2
86199;1028;3;1294.1
86199;1022;3;1358.8
86199;1044;3;1465.5
86199;1013;3;1529.3
86199;1040;3;1650.3
86199;1047;3;1702
86199;1026;3;1814.6
86199;1042;3;1856.4
86199;1032;3;1915.8
86199;1010;3;2436.3
86199;1038;3;2867.8
86199;1046;3;3504.1
86199;1043;3;3626.9
60013;1037;1;12.8
60013;1004;1;135.6
60013;1008;1;136.1
60013;1001;1;137.5
60013;1005;1;143.2
60013;1021;1;147.2
60013;1009;1;148.4
60013;1002;1;150.4
60013;1044;1;153.2
60013;1022;1;156.2
60013;1006;1;161.2
60013;1010;1;161.4
60013;1013;1;163.1
60013;1003;1;165.8
60013;1015;1;165.9
60013;1014;1;168
60013;1020;1;168.1
60013;1018;1;168.3
60013;1019;1;169
60013;1023;1;169.3
60013;1016;1;171.6
60013;1011;1;172.5
60013;1024;1;173.7
60013;1026;1;178.6
60013;1017;1;180.5
60013;1007;1;180.7
60013;1025;1;182.8
60013;1027;1;188.8
60013;1012;1;190.2
60013;1029;1;206.4
60013;1028;1;214.9
60013;1030;2;252.5
60013;1031;1;350.2
60013;1032;2;379.5
60013;1034;2;414.8
60013;1035;2;485.1
60013;1008;2;520.6
60013;1010;2;530.5
60013;1033;2;563.6
60013;1009;2;568.4
60013;1002;2;569.8
60013;1006;2;570
60013;1016;2;594.2
60013;1020;2;597
60013;1038;2;598.2
60013;1027;2;603.4
60013;1023;2;609.4
60013;1036;2;615.5
60013;1001;2;618.8
60013;1007;2;626.2
60013;1011;2;632.1
60013;1015;2;634.2
60013;1003;2;637.6
60013;1037;2;638.4
60013;1021;2;648.6
60013;1018;2;662
60013;1019;2;664.6
60013;1031;2;673
60013;1014;2;680.5
60013;1024;2;688.2
60013;1029;2;692.1
60013;1041;3;694.6
60013;1028;2;698
60013;1039;2;702.2
60013;1012;2;710.9
60013;1026;2;711.5
60013;1005;2;721.9
60013;1022;2;744.7
60013;1017;2;759.4
60013;1004;2;759.8
60013;1040;2;777.7
60013;1013;2;792.4
60013;1025;2;809.2
60013;1042;2;869.8
60013;1017;3;886.7
60013;1034;3;910.5
60013;1001;3;921
60013;1008;3;950.1
60013;1039;3;966.3
60013;1016;3;977.5
60013;1011;3;1000.4
60013;1005;3;1007.9
60013;1007;3;1025.1
60013;1043;2;1043.9
60013;1021;3;1049.1
60013;1002;3;1051.3
60013;1015;3;1060.5
60013;1036;3;1083.6
60013;1027;3;1096
60013;1012;3;1104.1
60013;1046;2;1120.5
60013;1033;3;1139.7
60013;1023;3;1148.3
60013;1035;3;1162.5
60013;1018;3;1172.1
60013;1019;3;1181.5
60013;1025;3;1184.5
